cloud_account_id,cloud_device_id,cloud_timestamp,metadata,model,serial,system_status,system_status_int,timestamp,mcpm10,ncpm4x0,ncpm10,tpsize,mcpm2x5,mcpm4x0,ncpm1x0,mcpm1x0,mcpm2x5_aqi,ncpm2x5,fanspd,mcpm10_aqi,ncpm0x5,rh_percent,temp_c,device_id,device_name
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T00:01:48.405Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 00:00:47+00:00,2.0,21.0,21.0,0.41,2.0,2.0,20.0,2.0,8.0,21.0,6000.0,2.0,17.0,80.0,21.8,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T01:01:48.398Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 01:00:47+00:00,3.0,32.0,32.0,0.42,3.0,3.0,32.0,3.0,13.0,32.0,5998.0,3.0,27.0,81.0,21.2,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T02:01:48.425Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 02:00:47+00:00,3.0,29.0,29.0,0.43,3.0,3.0,29.0,3.0,13.0,29.0,6000.0,3.0,25.0,81.0,21.2,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T03:01:48.424Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 03:00:47+00:00,3.0,29.0,29.0,0.42,3.0,3.0,29.0,3.0,13.0,29.0,6000.0,3.0,25.0,81.0,21.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T04:01:48.44Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 04:00:47+00:00,2.0,26.0,26.0,0.42,2.0,2.0,26.0,2.0,8.0,26.0,6001.0,2.0,22.0,81.0,20.9,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T05:01:48.472Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 05:00:47+00:00,3.0,26.0,26.0,0.46,3.0,3.0,26.0,2.0,13.0,26.0,5999.0,3.0,22.0,81.0,21.2,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T06:01:48.461Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 06:00:47+00:00,3.0,28.0,28.0,0.45,3.0,3.0,28.0,3.0,13.0,28.0,6002.0,3.0,24.0,81.0,20.6,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T07:01:48.478Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 07:00:47+00:00,1.0,12.0,12.0,0.4,1.0,1.0,12.0,1.0,4.0,12.0,5997.0,1.0,10.0,80.0,20.4,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T08:01:48.491Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 08:00:47+00:00,1.0,14.0,14.0,0.4,1.0,1.0,14.0,1.0,4.0,14.0,6001.0,1.0,12.0,80.0,20.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T09:01:59.189Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 09:00:59+00:00,1.0,9.0,9.0,0.4,1.0,1.0,9.0,1.0,4.0,9.0,6005.0,1.0,8.0,81.0,20.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T10:01:59.207Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 10:00:59+00:00,1.0,13.0,13.0,0.4,1.0,1.0,13.0,1.0,4.0,13.0,5999.0,1.0,11.0,81.0,19.9,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T11:01:59.204Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 11:00:59+00:00,1.0,14.0,14.0,0.42,1.0,1.0,14.0,1.0,4.0,14.0,6002.0,1.0,12.0,81.0,20.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T12:01:59.21Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 12:00:59+00:00,5.0,56.0,56.0,0.46,5.0,5.0,56.0,5.0,21.0,56.0,6003.0,5.0,47.0,81.0,21.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T13:01:59.215Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 13:00:59+00:00,10.0,98.0,98.0,0.46,10.0,10.0,97.0,9.0,42.0,98.0,6002.0,9.0,83.0,79.0,22.9,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T14:01:59.262Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 14:00:59+00:00,12.0,123.0,123.0,0.46,12.0,12.0,122.0,12.0,50.0,123.0,5998.0,11.0,104.0,76.0,24.7,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T15:01:59.242Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 15:00:59+00:00,13.0,124.0,124.0,0.43,13.0,13.0,124.0,12.0,53.0,124.0,6007.0,12.0,106.0,74.0,26.7,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T16:01:59.266Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 16:00:59+00:00,12.0,113.0,113.0,0.41,12.0,12.0,112.0,11.0,50.0,113.0,6003.0,11.0,96.0,67.0,29.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T17:01:59.295Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 17:00:59+00:00,9.0,80.0,80.0,0.39,9.0,9.0,80.0,8.0,38.0,80.0,6011.0,8.0,68.0,54.0,36.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T18:01:59.302Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 18:00:59+00:00,8.0,68.0,68.0,0.38,8.0,8.0,68.0,7.0,33.0,68.0,6007.0,7.0,58.0,51.0,39.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T19:01:59.324Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 19:00:59+00:00,6.0,57.0,57.0,0.39,6.0,6.0,57.0,6.0,25.0,57.0,6000.0,6.0,49.0,53.0,37.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T20:01:59.353Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 20:00:59+00:00,7.0,63.0,63.0,0.39,7.0,7.0,62.0,6.0,29.0,63.0,6009.0,6.0,53.0,55.0,34.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T21:01:59.367Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 21:00:59+00:00,7.0,63.0,63.0,0.38,7.0,7.0,62.0,6.0,29.0,63.0,6003.0,6.0,53.0,61.0,32.6,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T22:01:59.385Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 22:00:59+00:00,5.0,50.0,50.0,0.4,5.0,5.0,50.0,5.0,21.0,50.0,6001.0,5.0,43.0,62.0,31.7,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-15T23:01:59.465Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-15 23:00:59+00:00,6.0,53.0,53.0,0.4,6.0,6.0,53.0,5.0,25.0,53.0,6007.0,6.0,45.0,64.0,30.8,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T00:01:59.413Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 00:00:59+00:00,5.0,52.0,52.0,0.41,5.0,5.0,52.0,5.0,21.0,52.0,6002.0,5.0,45.0,69.0,28.2,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T01:01:59.431Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 01:00:59+00:00,6.0,60.0,60.0,0.4,6.0,6.0,60.0,6.0,25.0,60.0,6003.0,6.0,51.0,74.0,26.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T02:01:59.449Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 02:00:59+00:00,7.0,72.0,72.0,0.41,7.0,7.0,71.0,7.0,29.0,72.0,5996.0,6.0,61.0,78.0,25.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T03:01:59.457Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 03:00:59+00:00,7.0,68.0,68.0,0.41,7.0,7.0,68.0,6.0,29.0,68.0,6003.0,6.0,58.0,79.0,24.2,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T04:01:59.472Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 04:00:59+00:00,7.0,67.0,67.0,0.4,7.0,7.0,67.0,6.0,29.0,67.0,6003.0,6.0,57.0,79.0,23.6,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T05:01:59.473Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 05:00:59+00:00,7.0,72.0,72.0,0.4,7.0,7.0,72.0,7.0,29.0,72.0,6002.0,6.0,62.0,79.0,23.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T06:01:59.484Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 06:00:59+00:00,7.0,69.0,69.0,0.4,7.0,7.0,69.0,6.0,29.0,69.0,5994.0,6.0,59.0,80.0,22.8,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T07:01:59.484Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 07:00:59+00:00,7.0,75.0,75.0,0.4,7.0,7.0,75.0,7.0,29.0,75.0,5994.0,6.0,64.0,80.0,22.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T08:01:59.511Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 08:00:59+00:00,7.0,76.0,76.0,0.42,7.0,7.0,75.0,7.0,29.0,76.0,6005.0,6.0,64.0,80.0,21.8,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T09:01:59.817Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 09:00:59+00:00,7.0,73.0,73.0,0.41,7.0,7.0,73.0,7.0,29.0,73.0,6001.0,6.0,62.0,80.0,22.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T10:01:59.527Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 10:00:59+00:00,7.0,72.0,72.0,0.4,7.0,7.0,72.0,7.0,29.0,72.0,6002.0,6.0,62.0,80.0,22.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T11:01:59.538Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 11:00:59+00:00,8.0,77.0,77.0,0.4,8.0,8.0,77.0,7.0,33.0,77.0,6003.0,7.0,66.0,80.0,22.8,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T12:01:59.573Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 12:00:59+00:00,7.0,73.0,73.0,0.42,7.0,7.0,73.0,7.0,29.0,73.0,5998.0,6.0,62.0,79.0,24.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T13:01:59.556Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 13:00:59+00:00,7.0,66.0,66.0,0.43,7.0,7.0,66.0,6.0,29.0,66.0,6000.0,6.0,56.0,74.0,27.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T14:01:59.584Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 14:00:59+00:00,6.0,61.0,61.0,0.4,6.0,6.0,61.0,6.0,25.0,61.0,5991.0,6.0,52.0,69.0,29.4,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T15:01:59.579Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 15:00:59+00:00,6.0,57.0,57.0,0.39,6.0,6.0,57.0,6.0,25.0,57.0,6002.0,6.0,48.0,62.0,31.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T16:01:59.619Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 16:00:59+00:00,6.0,56.0,56.0,0.38,6.0,6.0,56.0,6.0,25.0,56.0,6005.0,6.0,48.0,58.0,33.9,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T17:01:59.633Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 17:00:59+00:00,7.0,61.0,61.0,0.39,7.0,7.0,61.0,6.0,29.0,61.0,5996.0,6.0,52.0,52.0,35.9,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T18:01:59.656Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 18:00:59+00:00,6.0,58.0,58.0,0.39,6.0,6.0,58.0,6.0,25.0,58.0,6000.0,6.0,49.0,52.0,35.4,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T19:01:59.672Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 19:00:59+00:00,8.0,72.0,72.0,0.39,8.0,8.0,72.0,7.0,33.0,72.0,5993.0,7.0,61.0,61.0,33.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T20:01:59.71Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 20:00:59+00:00,8.0,77.0,77.0,0.4,8.0,8.0,77.0,8.0,33.0,77.0,5996.0,7.0,65.0,64.0,33.2,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T21:01:59.716Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 21:00:59+00:00,7.0,69.0,69.0,0.39,7.0,7.0,69.0,7.0,29.0,69.0,5994.0,6.0,59.0,65.0,32.7,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T22:01:59.734Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 22:00:59+00:00,8.0,72.0,72.0,0.42,8.0,8.0,72.0,7.0,33.0,72.0,6004.0,7.0,62.0,67.0,31.7,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-16T23:01:59.743Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-16 23:00:59+00:00,3.0,30.0,30.0,0.42,3.0,3.0,30.0,3.0,13.0,30.0,5999.0,3.0,26.0,59.0,28.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-17T00:01:59.762Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-17 00:00:59+00:00,3.0,34.0,34.0,0.42,3.0,3.0,33.0,3.0,13.0,34.0,5999.0,3.0,29.0,68.0,26.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-17T01:01:59.771Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-17 01:00:59+00:00,4.0,38.0,38.0,0.42,4.0,4.0,37.0,4.0,17.0,38.0,6002.0,4.0,32.0,72.0,25.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-17T02:01:59.781Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-17 02:00:59+00:00,4.0,43.0,43.0,0.44,4.0,4.0,43.0,4.0,17.0,43.0,5997.0,4.0,37.0,75.0,24.2,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-17T03:01:59.8Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-17 03:00:59+00:00,5.0,47.0,47.0,0.44,5.0,5.0,47.0,4.0,21.0,47.0,5997.0,5.0,40.0,76.0,23.6,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-17T04:01:59.83Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-17 04:00:59+00:00,5.0,52.0,52.0,0.46,5.0,5.0,52.0,5.0,21.0,52.0,5994.0,5.0,44.0,76.0,23.6,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-17T05:01:59.817Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-17 05:00:59+00:00,5.0,53.0,53.0,0.43,5.0,5.0,53.0,5.0,21.0,53.0,6001.0,5.0,45.0,77.0,23.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-17T06:01:59.828Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-17 06:00:59+00:00,5.0,53.0,53.0,0.44,5.0,5.0,53.0,5.0,21.0,53.0,6002.0,5.0,45.0,77.0,23.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-17T07:01:59.84Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-17 07:00:59+00:00,5.0,49.0,49.0,0.46,5.0,5.0,49.0,5.0,21.0,49.0,6000.0,5.0,42.0,78.0,23.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-17T08:01:59.859Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-17 08:00:59+00:00,5.0,50.0,50.0,0.43,5.0,5.0,49.0,5.0,21.0,50.0,6000.0,5.0,42.0,79.0,23.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-05-17T09:01:59.868Z,"{'friendly_name': 'BS-01 (Eno)', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-05-17 09:00:59+00:00,4.0,46.0,46.0,0.42,4.0,4.0,45.0,4.0,17.0,46.0,5998.0,4.0,39.0,79.0,23.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
